text	labels	predictions
love bird flame thank song davidlynch chrystabel	NOT	NOT
karma bitch usual come around goe around right peopl alway catch lucki break	OFF	NOT
allielexilov like dark light carmel white red tan yellow blue purpl green doesnt matter color	NOT	NOT
nicca tryna around  nicca use	OFF	NOT
rt iinkychiefwuk chiefkeef u bitch shorti turnup otf	OFF	NOT
des hoe wishi washi 	OFF	NOT
dad say hi snapchat dad  duce bitch 	OFF	OFF
qtna rt  yall bitch gon breast feed wit nippl ring 	OFF	OFF
fuck around wit n nigga n well turn dis bitch insid	OFF	OFF
 heard thigh gap way tell bitch pussi  	OFF	OFF
lmaoooooooo rt  woke faggot didnt rt maxinbetha nigga aint get card sinc sophomor b	OFF	OFF
rt woridstarhlphop everi time bobbi bitch come 	OFF	OFF
 faggot	OFF	OFF
 bitch	OFF	NOT
callneeshcakey  pop wop 	NOT	NOT
rt chaantelli  seem like bitch	OFF	NOT
smack peckerwood judg pit	OFF	OFF
rt  would u let ur girl even go parti without u that retard lol u must want get cheat	NOT	OFF
kyleefagnola call cock block faggot	OFF	OFF
rt fvfx pussi alway fav iggi song like like song say pussi numer amount time	OFF	NOT
rt fitcchh white girl talk ghettoltltlt your 	OFF	NOT
im gonna get dog eat bitch	OFF	NOT
 accident ate pot browni guess goe pledg drug free life  lolz  lmao colleg	NOT	NOT
chanc make champion nicca aint noth stop	OFF	NOT
cant stand ghetto ratchet ass mofo 	OFF	OFF
faggot kill jesuschristgt hello whatev go ahead gaymarriag pharaoh pocketsgt	OFF	OFF
leikant fuck hot scalli sneakersex sockfetish sniff trainersex  love kinki scalli	OFF	OFF
phantomgourmet someon gave nip bailey irish cream coffe use withsuggest	NOT	OFF
pumpkin spice marlboro da hoe	OFF	NOT
shall compar thee  day  day bitch	OFF	NOT
boy ryanbowersob got hoe	OFF	NOT
im goin big bitch suck dick	OFF	NOT
ivanrabago  block annoy ass sand nigger claim bias yet one say anyth khan	OFF	OFF
 let record song bitch right nowb	OFF	NOT
bitch bitch	OFF	NOT
stanleystink shame selfhat kike jew gds chosen peopl	OFF	OFF
peopl realli think im asian get offendedeven though make fun gook self	NOT	NOT
 yanke fan look back gari sheffield time team	NOT	NOT
think im bitch tonight	OFF	NOT
ferrari addict bitch wonder thing	OFF	NOT
think funni hoe talk bout faith	OFF	NOT
play pussi get fuck	OFF	OFF
rt sblmnlcrmnl woodslamar shut nigger ass lamar	OFF	OFF
jawshoeeahhh fabianml fuck bitch lol	OFF	NOT
justezzze wtf u tryna bitch	OFF	NOT
drake got ex bitch amp one tryna move w time call amp give	OFF	NOT
rt iluvdrugz bitch dont act crazi  dont realli want 	OFF	NOT
 fuck heat bandwagon rider know  u sound like hoe mad man cheat fat booti bitch	OFF	OFF
bernadettvajda alway put ginger red yellow leopard print	OFF	NOT
swear needa go n go back old bitch think game appar let real 	OFF	NOT
 white hoe bro lol	OFF	NOT
 amp feel disrespect bitch tri suck dri lip 	OFF	NOT
rt marlinfishyass bitch get chalk  catch feel	OFF	NOT
man got fuck within inch life even im unboth bitch  carryon	OFF	NOT
smoke commerci blow like bitch yo fault yo child prematur shouldnt smoke pregnant	OFF	NOT
tiffantasticc dad genuin happi guy kid arent nigger though  jimmi nigga 	OFF	OFF
 pvvrivierenland ja moest van plisi niet meteen wild gaan denkenjuistjawillen wel meer mensen mij vertellen hoe k moet denken	NOT	NOT
rt   tri flip ounc p dis bitch im still school bro next week im dere doe	OFF	NOT
 mile dead zone radius around phillygotta go ny dc rt ceeross tri state need better bitch	OFF	NOT
rt wfuncleelli bitch sad lookin like lack funni	OFF	NOT
cbfollowheidi bye ugli hoe pleas someth nasti hors hair weav	OFF	OFF
fat white bitch skinni po black niggayeah im metairi fa sho	OFF	OFF
dont need savin need get fuck high get pussi	OFF	OFF
tweetlikeyourbestfriend made  bitch lilkreb	OFF	OFF
rt theafricansiren automat suspici white folk tri hard show like us darki	OFF	NOT
wish everyon knew wasnt faggot tri hard sketchbal	OFF	OFF
yo pussi aint shit unless magicjohnson	OFF	OFF
artiequitt fuck em cant take joke liber pussi think joke sarah palin amp daughter funni	OFF	OFF
rt klttykllla  bluntsnextdoor good pussi nigga like  funniest thing ive ever seen 	OFF	NOT
id best own bird could teach funniest thing say	NOT	NOT
bitch text blue bout want see butt	OFF	NOT
sweetkissesxx straight af except math bitch how dealership lol	OFF	NOT
love fresh pussi eat buffet	OFF	OFF
im gonna rip bitch apartrip apartlol	OFF	NOT
god damn zebra everi virginia possess whistl blow geez	NOT	NOT
rt juicygeni thotpocket fat bitch think cute	OFF	OFF
heilsidi breezbyya lol caitlyn cant carri  retard	OFF	OFF
im tryna get sleep bird start get rowdi	NOT	NOT
well wish could shoot shit wit u bitch daddi gotta get dis money one	OFF	OFF
 amp foolish proud selv roll eye pretend dont see mock laff arrog attitud	NOT	NOT
shyyyyyt  hour aint hoe   plus overtim benefit sound real good 	OFF	NOT
there green bowl high spliff high j high blunt high moke high moke  coffe high	NOT	NOT
rt  whackko yall boyz fri fuck dat pussi nigga blue doe	OFF	OFF
rt  bizarr sport week clebrown win game felt like lossfail exbrown qbs duel cav lose 	NOT	NOT
rt jayzoverr  next person see tweet bitch shit im unfollow 	OFF	NOT
im pull bitch	OFF	NOT
nephew keep tryna kiss im like bitch got zero follow dismiss	OFF	NOT
im work nake hoe alcohol	OFF	NOT
rt ayeyoitsdupre rape never someth mock like stand jada jadapos 	NOT	NOT
rt briannalovesa im sick head cold suuuck top justusabbott challang beer chug 	NOT	NOT
rt pacdagoat realli hate attent seek hoe hope die	OFF	OFF
bird ill share lone view	NOT	NOT
yall hoe avoid scheme	OFF	NOT
lil bitch ass	OFF	OFF
 bitch get love	OFF	NOT
rt  bitch love everi team us lol rtrihanna game ive wait sincer love 	OFF	NOT
everi time mom call bitch someth lol	OFF	OFF
man weaselfbabi birthday big booti bitch show love  	OFF	NOT
first thing wake upsel hoe	OFF	NOT
peac fag rememb im best lux support na drop lustboy pick kakao tsm	OFF	OFF
  dumb bitch award goe    that uncl sam 	OFF	NOT
rt colarbearr  nigga realli proud hoe mani yall gonna bring dirti bitch home 	OFF	NOT
 hii fag 	OFF	OFF
rt tylerzirhut   hahaha ok got point would hella bitch screamin cryin ova nigga 	OFF	NOT
alaquannd laugh hoe	OFF	NOT
rt samafuckinga wish bird could constant shit peopl hate 	OFF	OFF
hes trash tho   million naira want song  wizkid  via 	NOT	NOT
 bitch	OFF	NOT
dingyyybritt look said lls new era girl bye kill bitch w kind ampamp wht cousin	OFF	NOT
pussi pussi get need	OFF	OFF
royal  fantast readi tomorrow sweep dispos os yanke  except month	NOT	NOT
get fuck fag your undercov hooker actual use weav caus your bald cute	OFF	OFF
yeah chris brown definit realest waffl cone color nigga time bullshit song b that exact feelin	OFF	NOT
therealjrsmith peopl like give us bad name disgust piec shit person nigger	OFF	OFF
work right bitch	OFF	NOT
rt jonnyfootbali fuck bitch get touchdown	OFF	OFF
akayankee bitch probabl deserv lol	OFF	NOT
label hoe	OFF	NOT
forreal forreal would let founder capcom fuck bitch made street fighter marvel vs capcom eternallygr	OFF	NOT
nicca sangin dey partna witout grammi award	OFF	NOT
barackobama glad brought kid home fuck face ucmj dont care taliban pussi realli	OFF	OFF
pull coco ratchet way home  kayysavag yes bitch	OFF	NOT
fuckin rent lame hoe	OFF	OFF
sinc solo crib feel kinda lone like hoe	OFF	NOT
rt dakwhi  peopl forget logic behind purg retard haha	OFF	OFF
bitch play emot wont let date that moment wanna kick straight vagina	OFF	OFF
 happppppi birthdayyyi  lol  niggah realli  bitch   	OFF	NOT
wish could mute rice krispi instead bitch snap crackl amp poppingaint shit	OFF	OFF
money bitch bc bitch follow money	OFF	NOT
rt dabxkiddjo bunch insecur bitch	OFF	NOT
nabilabuamirah redneck fuck turd cutter lyinest liar district made yhe	OFF	OFF
jamaica popul island hillbilli even linguist kind sub accent old english deriv	NOT	NOT
wow im bitch nice fuck know	OFF	NOT
yo name wus song wus hoe amp overgrown thot 	OFF	OFF
kensuttl rememberit use funni colour paper	NOT	NOT
dis nicca lame	NOT	OFF
lol bitch	OFF	NOT
 yeah your gonna play retard wanna drug day 	NOT	OFF
right english person go busi import suspicion roug wog cop	NOT	OFF
weight issu mine realli need good bitch slapp	OFF	NOT
mean like get nasti toot ass bitch face aint freaki zone	OFF	OFF
huntermoor bout ike coupl hour	NOT	NOT
dont hate dumb ass voic everyon use tri mock someth said	OFF	NOT
rt   bitch ass nigga	OFF	OFF
took land could make retard diaper sureus imagecool redskin nfl concuss joke	OFF	OFF
sick coon antic rt poonsoak accuraci rt thotcho  gt  	OFF	OFF
rt rahleefranklin hoe damn nice  	OFF	NOT
 brooklyn bound wit money feelin like yung jeezi bitch   lmaoooo	OFF	NOT
ive ever faggot let know ill chang 	OFF	OFF
grizzboadam cri babi back bitch	OFF	NOT
kaeejon lmaooo boy thought ws type right spell hoe	OFF	NOT
jpantsdotcom toddkincannon therealtoni im partial faggothomoboth fair describ sick twist asshol	OFF	OFF
beautifulkeezi yess bitch messyyi	OFF	NOT
survivedbi rootsarecertain figur shock hoe old tweet lol	OFF	NOT
hate industri fag hope get nigerian summer flu	OFF	OFF
rt gabrielleheaton see 	OFF	NOT
rt femaleproblem u may think im bitch soon get know u realiz first impress right bitch	OFF	NOT
chase pussi sin fall ya lap bless	OFF	OFF
women proud dont like cook amp clean bitch stop lazi cute	OFF	OFF
rt brosconfess peopl congratul lose weight health realiti lost weight could fuck hot 	OFF	OFF
  u r gey af your boy im glad im close dumb  guy say love 	OFF	NOT
bitch know temporari	OFF	NOT
rt   wake morn give head bitch 	OFF	NOT
rt rickygervai jesus love everyon els think your right cunt	OFF	OFF
rt  come wigga soft tweet 	NOT	NOT
rt arrogantiii ona nigga ill realli beat dat hoe	OFF	NOT
nah hoe dms broke tho	OFF	NOT
yanke damn well joe move bullpen realli help	NOT	NOT
michaelragen somesuchandco whatupag guy pussi	OFF	OFF
brokenpiecesmsc itsnotadam faggot read tweet dat k wasnt even funni lol	OFF	OFF
leeyoo goldflacko niggah im yo lil bro fuck	OFF	NOT
prtini yes yanke stalk weird peopl mani thing 	NOT	NOT
big lip ad bitch	OFF	NOT
rt theonlyre know ya friend tellin u leav good fuck hate ass hoe babe	OFF	OFF
oh im back  vap dont fuck one bitch 	OFF	OFF
whochrisjon whyyousoshort dis crack ass cracker	OFF	OFF
idosexwel mamijuuki baddii ajukiwebst nerv hoe	OFF	NOT
rt sumpfeif wagggggi serious steal halloween oreo  	NOT	NOT
rt gayathomedad somewher redneck jerk hand hell lose firework accid tomorrow	OFF	OFF
hoe errbodi know	OFF	NOT
aka dont ignor bitch	OFF	NOT
brotherdiabeat take queer ass dubstep	OFF	NOT
laceeybugg comeov bitch	OFF	OFF
pic circul jihadi call kill  saudi isi syria	OFF	OFF
femal guinea pig pregnant 	NOT	OFF
baskgod nah clowney bitch nigga	OFF	OFF
rt cyberbullou fought  littl bitch ass  yr old month ago  	OFF	NOT
hoe alway gone thot around ever give attent time	OFF	OFF
heilsidi devilgrimz let faggot alreadi cri sleep	OFF	OFF
know burden fuckin annoy hate bitch like	OFF	NOT
ay yall heard rich gang tape thou bitch 	OFF	NOT
infidelpamelalc allah kiss assand yes muham bitch like osama binladen	OFF	OFF
groovyear straight hoe wait 	OFF	NOT
prawda die oh bitch exit mention last era huge  album  tour golden globe cont 	OFF	NOT
silli bitch shit never sleep huh	OFF	OFF
rt tweetlikeagiri cinco de way ho 	OFF	NOT
rt  littl rememb lay horrifi bed hand puppet held mock trial convict put hand 	NOT	NOT
rt perspectivep retweet see bird 	NOT	NOT
confessgt degenerateartist rebelsci walrus sneak pussi nightgt artist paint wife bastardsgt	OFF	OFF
ugh im littl bitch 	OFF	NOT
greghillwaaf new showthursday jinxi broadcast moon made chunki blue chees know	NOT	NOT
rt iammrechol eat pussi dont eat veget	OFF	OFF
rt  go take trash darkskin nigga stole damn garbag	OFF	OFF
yooocali let hang fag	OFF	OFF
good gravedigg charli brown spookybroadway midnight	NOT	NOT
rt juicedbal scare pepper spray bitchhand gentl rest fanni pack	OFF	OFF
rt tupactaughtmeh  somebodi find bitch amp fuck aint good dick fuck fat nigga 	OFF	OFF
nyjusdntgaf what nigger 	OFF	OFF
huffingtonpost im american dont give  shit beaner ship beaner back	OFF	OFF
rt hiimanasshol  victoriafina   low key miss 	OFF	NOT
 fuck look like ho look like yes ya look like  	OFF	NOT
harrydillema svenstweet wltrrr vraag svenhij denkt hoe lichter van kleur hoe beter het morel kompa werkt ik ben kleurenblind 	OFF	NOT
rt dfkinlop even young age hoe aint loyal 	OFF	NOT
fullawhit rt wey went job interview high bitch straight stank like dank haha eye red hoe	OFF	OFF
look look like give fuck half fuck squar root fuck slope fuck zero	OFF	OFF
rt iceteaa hoe yall chase want 	OFF	NOT
pleas tell bitch im subbin ik one fagg fuck lame shit im block would lol	OFF	OFF
dont tell ryan tannehil better dogshit alex smith trash ass fuck	OFF	OFF
bussin bitch gwale gwala	OFF	NOT
major trash anyway	NOT	NOT
chanelisabeth cuz ur bird bitch	OFF	NOT
kiefferjason go hurt bitch ass feel	OFF	OFF
riananewman  browni tonight kind	NOT	NOT
keiveeb yellow shirt hat turnt da side	NOT	NOT
shrug mayb canadian bitch thing	OFF	NOT
nigga made rt htownsnunu nigga made  best rider goe blaxican	OFF	NOT
step horribl bitch went straight dvd 	OFF	OFF
rt jimmccloskey hawkey aveng hes pussi	OFF	OFF
idk nigga jus went better find food becom real life 	OFF	NOT
join crew bitch	OFF	NOT
rt tyleryost guy best brownboyu   alexiscarfield ciciphi love nig nog indyfam	OFF	OFF
 bet hes starbuck queer	OFF	NOT
swing rt callherebbi realli dont like woman old hag ass bitch	OFF	OFF
rt  rumour boy tour around world otra tour end ukireland welcom 	NOT	NOT
rt ripalmighti  stupid bitch cant handl john	OFF	OFF
rt  drrrruuuu victoriafina ayyy fag	OFF	OFF
hold ghetto label endors vodka brand rum silli day shivermetimb	NOT	NOT
carlavanderwa jaymaroley amp al je syri tweet volg partisangirl maar zij komt er vandaan amp zal je preci uitleggen hoe wat	NOT	NOT
wow cuzin dont like lil snupe niggah trippin	OFF	NOT
hate bitch wear fake ass ray ban theyr  stop cheap	OFF	OFF
even liber humili charli  claim gop back slaveri  hot air 	NOT	NOT
rt  girl ignor text messag get bother give bitch attent	OFF	NOT
sone yall bitch need morn glori milk bath 	OFF	OFF
 bitch drunk nah	OFF	NOT
wallah dumb bitch dream fuck lotteri wake earli play fuck hoe	OFF	OFF
man talk em rt  cours noth wrong  like trash food	NOT	OFF
sound like hoe	OFF	NOT
seasid smell like stank ass pussi 	OFF	OFF
crack whip cracker	OFF	OFF
hillbilli thought ever thing way one time one audienc therefor must way alway	NOT	OFF
rt thatboyado tonykivarki  lmao yall fag 	OFF	OFF
rt netflix here first look charli cox matt murdock marvel daredevil netflix nycc 	NOT	NOT
rt sammylightn silenc  bitch dont make sound	OFF	NOT
fuck retard	OFF	OFF
rt nerdistdotcom forget typic graduat speech charli day manag hilari inspir  mifvotd 	NOT	NOT
heydenbunsyolo  birdlovin yea nativ black proud bitch	OFF	NOT
 ha lol like selena horni bitch lol	OFF	NOT
 iamkiddphila  marcus bitch ass heartofahustlah aint loyal team hop ass  	OFF	OFF
rhydsherrrrrr shoulda came bird man shit lit	OFF	NOT
 lifestyl raw dog one magnum put dickhead hole cumin pussi lip	OFF	OFF
realskipbayless man wilson  black qb win chip talkn trash talk shine russel	NOT	NOT
lmfao straight retard shit	OFF	OFF
way fuck would think love bitch	OFF	OFF
sinai jihadi group behead  accus spi jew  via breitbartnew	NOT	OFF
blackchiquitita wow rt thatmanpalm im lost buttcheek pierc  yeah shes hoe	OFF	OFF
rt whiskeyqueeen nigga aint shit hoe dick	OFF	OFF
 jetsandaswish faggot bitch 	OFF	OFF
 waaaaittt niggah holllllup  niggah come town start wifen old slut  	OFF	OFF
nicca need time  bepati	OFF	NOT
lol benghazi hear prove noth republican care take pbo foxnew teabagg	NOT	OFF
 imma pull eat pussi 	OFF	OFF
rt stephmcmahon sign checkpoint charli well known cross point east west berlin  	NOT	NOT
ive seen everi episod scrub ever sens first episod niggah	OFF	NOT
club everi weekend leav child babi momma dont wanna hear bitch child support 	OFF	OFF
stay poon bitch	OFF	OFF
hun hun nicca letsgetit	OFF	OFF
dont know what stress midterm flappi bird	NOT	NOT
lexilanxon ratchet white trash	OFF	OFF
elizbian bitch like women	OFF	NOT
 freemolli voiceofdstreetz  bitch fukkin wicha fuck nigga squar  im fuck 	OFF	OFF
rt jaxxstaxx   day  day pot  faggot	OFF	OFF
selenalinn jet trash bad see meant 	NOT	NOT
rt losthistori dc fri  bengali harlem readingconvo busboysandpoet  st saaltweet teachingchang thatwhichistold 	NOT	NOT
 unicorncowboy hisorraya ill trade one car drift browni	NOT	NOT
cdnballjunki jus wanna let know okc trash ibaka aint shit yall aint goin nowher without harden	OFF	NOT
boy bitch still aint got proper amount sleep 	OFF	NOT
feyenodi ja zo denkt ieder wel zijn zaken amp je mag mij noemen hoe je wilt ben namelijk erg voor vrijheid van meningsuit	OFF	NOT
rt rakwonogod lmaoo bitch 	OFF	NOT
da flow templ today fo nuttin dat jew wit funki hair tell subhuman tell aint mo human den monkey	OFF	OFF
rape ho ben lol	OFF	NOT
rt  thank ignor faggot im lock outsid  	OFF	OFF
rt mattsimonson oomf teeth quit  wbdyllon	NOT	NOT
rt marsasteenhoek  rtsamp ill take micamp say fuck right pussi 	OFF	OFF
alreadi know im buy mani bitch drink tonight ill never fuck life hit miss gotta take chanc	OFF	NOT
rt  rock bitch wearegolden beauti angel voic gaffeok	OFF	NOT
nicknam  tator tator tot tightey whitey whitey jr taylor whitey pant agent ti 	NOT	NOT
rt natalielynnn give bitch inch rather nine	OFF	NOT
  ghetto name 	NOT	NOT
rt iamkandiraven gotta abl keep bitch feet shell knee next nigga	OFF	NOT
rt emilyboomboom  man bitch comput realli cannot fuck compet	OFF	NOT
rt ashcrackk bitch bad island	OFF	NOT
rt achosenword rain showersamp weepi fogof soft lightamp cool touchof wild windthat carri music birdswho ceas soarthi 	NOT	NOT
