text	labels	predictions
rt   bitch ass nigga	OFF	NOT
took land could make retard diaper sureus imagecool redskin nfl concuss joke	OFF	OFF
sick coon antic rt poonsoak accuraci rt thotcho  gt  	OFF	OFF
rt rahleefranklin hoe damn nice  	OFF	NOT
 brooklyn bound wit money feelin like yung jeezi bitch   lmaoooo	OFF	OFF
ive ever faggot let know ill chang 	OFF	OFF
grizzboadam cri babi back bitch	OFF	OFF
kaeejon lmaooo boy thought ws type right spell hoe	OFF	NOT
jpantsdotcom toddkincannon therealtoni im partial faggothomoboth fair describ sick twist asshol	OFF	OFF
beautifulkeezi yess bitch messyyi	OFF	NOT
survivedbi rootsarecertain figur shock hoe old tweet lol	OFF	NOT
hate industri fag hope get nigerian summer flu	OFF	NOT
rt gabrielleheaton see 	OFF	NOT
rt femaleproblem u may think im bitch soon get know u realiz first impress right bitch	OFF	OFF
chase pussi sin fall ya lap bless	OFF	NOT
women proud dont like cook amp clean bitch stop lazi cute	OFF	OFF
rt brosconfess peopl congratul lose weight health realiti lost weight could fuck hot 	OFF	NOT
  u r gey af your boy im glad im close dumb  guy say love 	OFF	NOT
bitch know temporari	OFF	OFF
rt   wake morn give head bitch 	OFF	NOT
rt rickygervai jesus love everyon els think your right cunt	OFF	OFF
rt  come wigga soft tweet 	NOT	NOT
rt arrogantiii ona nigga ill realli beat dat hoe	OFF	NOT
nah hoe dms broke tho	OFF	NOT
yanke damn well joe move bullpen realli help	NOT	NOT
michaelragen somesuchandco whatupag guy pussi	OFF	OFF
brokenpiecesmsc itsnotadam faggot read tweet dat k wasnt even funni lol	OFF	OFF
leeyoo goldflacko niggah im yo lil bro fuck	OFF	NOT
prtini yes yanke stalk weird peopl mani thing 	NOT	OFF
big lip ad bitch	OFF	NOT
rt theonlyre know ya friend tellin u leav good fuck hate ass hoe babe	OFF	OFF
oh im back  vap dont fuck one bitch 	OFF	OFF
whochrisjon whyyousoshort dis crack ass cracker	OFF	OFF
idosexwel mamijuuki baddii ajukiwebst nerv hoe	OFF	NOT
rt sumpfeif wagggggi serious steal halloween oreo  	NOT	NOT
rt gayathomedad somewher redneck jerk hand hell lose firework accid tomorrow	OFF	OFF
hoe errbodi know	OFF	NOT
aka dont ignor bitch	OFF	OFF
brotherdiabeat take queer ass dubstep	OFF	NOT
laceeybugg comeov bitch	OFF	OFF
pic circul jihadi call kill  saudi isi syria	OFF	OFF
femal guinea pig pregnant 	NOT	OFF
baskgod nah clowney bitch nigga	OFF	OFF
rt cyberbullou fought  littl bitch ass  yr old month ago  	OFF	OFF
hoe alway gone thot around ever give attent time	OFF	OFF
heilsidi devilgrimz let faggot alreadi cri sleep	OFF	OFF
know burden fuckin annoy hate bitch like	OFF	OFF
ay yall heard rich gang tape thou bitch 	OFF	OFF
infidelpamelalc allah kiss assand yes muham bitch like osama binladen	OFF	OFF
groovyear straight hoe wait 	OFF	NOT
prawda die oh bitch exit mention last era huge  album  tour golden globe cont 	OFF	NOT
silli bitch shit never sleep huh	OFF	OFF
rt tweetlikeagiri cinco de way ho 	OFF	NOT
rt  littl rememb lay horrifi bed hand puppet held mock trial convict put hand 	NOT	NOT
rt perspectivep retweet see bird 	NOT	NOT
confessgt degenerateartist rebelsci walrus sneak pussi nightgt artist paint wife bastardsgt	OFF	OFF
ugh im littl bitch 	OFF	NOT
greghillwaaf new showthursday jinxi broadcast moon made chunki blue chees know	NOT	NOT
rt iammrechol eat pussi dont eat veget	OFF	NOT
rt  go take trash darkskin nigga stole damn garbag	OFF	OFF
yooocali let hang fag	OFF	OFF
good gravedigg charli brown spookybroadway midnight	NOT	NOT
rt juicedbal scare pepper spray bitchhand gentl rest fanni pack	OFF	OFF
rt tupactaughtmeh  somebodi find bitch amp fuck aint good dick fuck fat nigga 	OFF	OFF
nyjusdntgaf what nigger 	OFF	OFF
huffingtonpost im american dont give  shit beaner ship beaner back	OFF	OFF
rt hiimanasshol  victoriafina   low key miss 	OFF	NOT
 fuck look like ho look like yes ya look like  	OFF	NOT
harrydillema svenstweet wltrrr vraag svenhij denkt hoe lichter van kleur hoe beter het morel kompa werkt ik ben kleurenblind 	OFF	NOT
rt dfkinlop even young age hoe aint loyal 	OFF	NOT
fullawhit rt wey went job interview high bitch straight stank like dank haha eye red hoe	OFF	OFF
look look like give fuck half fuck squar root fuck slope fuck zero	OFF	OFF
rt iceteaa hoe yall chase want 	OFF	NOT
pleas tell bitch im subbin ik one fagg fuck lame shit im block would lol	OFF	OFF
dont tell ryan tannehil better dogshit alex smith trash ass fuck	OFF	OFF
bussin bitch gwale gwala	OFF	OFF
major trash anyway	NOT	NOT
chanelisabeth cuz ur bird bitch	OFF	NOT
kiefferjason go hurt bitch ass feel	OFF	OFF
riananewman  browni tonight kind	NOT	NOT
keiveeb yellow shirt hat turnt da side	NOT	NOT
shrug mayb canadian bitch thing	OFF	OFF
nigga made rt htownsnunu nigga made  best rider goe blaxican	OFF	NOT
step horribl bitch went straight dvd 	OFF	OFF
rt jimmccloskey hawkey aveng hes pussi	OFF	NOT
idk nigga jus went better find food becom real life 	OFF	NOT
join crew bitch	OFF	OFF
rt tyleryost guy best brownboyu   alexiscarfield ciciphi love nig nog indyfam	OFF	NOT
 bet hes starbuck queer	OFF	NOT
swing rt callherebbi realli dont like woman old hag ass bitch	OFF	NOT
rt  rumour boy tour around world otra tour end ukireland welcom 	NOT	NOT
rt ripalmighti  stupid bitch cant handl john	OFF	OFF
rt  drrrruuuu victoriafina ayyy fag	OFF	NOT
hold ghetto label endors vodka brand rum silli day shivermetimb	NOT	NOT
carlavanderwa jaymaroley amp al je syri tweet volg partisangirl maar zij komt er vandaan amp zal je preci uitleggen hoe wat	NOT	NOT
wow cuzin dont like lil snupe niggah trippin	OFF	NOT
hate bitch wear fake ass ray ban theyr  stop cheap	OFF	OFF
even liber humili charli  claim gop back slaveri  hot air 	NOT	NOT
rt  girl ignor text messag get bother give bitch attent	OFF	NOT
sone yall bitch need morn glori milk bath 	OFF	NOT
 bitch drunk nah	OFF	OFF
wallah dumb bitch dream fuck lotteri wake earli play fuck hoe	OFF	OFF
man talk em rt  cours noth wrong  like trash food	NOT	NOT
sound like hoe	OFF	NOT
seasid smell like stank ass pussi 	OFF	OFF
crack whip cracker	OFF	OFF
hillbilli thought ever thing way one time one audienc therefor must way alway	NOT	OFF
rt thatboyado tonykivarki  lmao yall fag 	OFF	NOT
rt netflix here first look charli cox matt murdock marvel daredevil netflix nycc 	NOT	OFF
rt sammylightn silenc  bitch dont make sound	OFF	NOT
fuck retard	OFF	OFF
rt nerdistdotcom forget typic graduat speech charli day manag hilari inspir  mifvotd 	NOT	NOT
heydenbunsyolo  birdlovin yea nativ black proud bitch	OFF	NOT
 ha lol like selena horni bitch lol	OFF	OFF
 iamkiddphila  marcus bitch ass heartofahustlah aint loyal team hop ass  	OFF	OFF
rhydsherrrrrr shoulda came bird man shit lit	OFF	NOT
 lifestyl raw dog one magnum put dickhead hole cumin pussi lip	OFF	OFF
realskipbayless man wilson  black qb win chip talkn trash talk shine russel	NOT	OFF
lmfao straight retard shit	OFF	OFF
way fuck would think love bitch	OFF	OFF
sinai jihadi group behead  accus spi jew  via breitbartnew	NOT	OFF
blackchiquitita wow rt thatmanpalm im lost buttcheek pierc  yeah shes hoe	OFF	NOT
rt whiskeyqueeen nigga aint shit hoe dick	OFF	NOT
 jetsandaswish faggot bitch 	OFF	OFF
 waaaaittt niggah holllllup  niggah come town start wifen old slut  	OFF	NOT
nicca need time  bepati	OFF	NOT
lol benghazi hear prove noth republican care take pbo foxnew teabagg	NOT	OFF
 imma pull eat pussi 	OFF	NOT
rt stephmcmahon sign checkpoint charli well known cross point east west berlin  	NOT	NOT
ive seen everi episod scrub ever sens first episod niggah	OFF	NOT
club everi weekend leav child babi momma dont wanna hear bitch child support 	OFF	NOT
stay poon bitch	OFF	OFF
hun hun nicca letsgetit	OFF	NOT
dont know what stress midterm flappi bird	NOT	NOT
lexilanxon ratchet white trash	OFF	NOT
elizbian bitch like women	OFF	OFF
 freemolli voiceofdstreetz  bitch fukkin wicha fuck nigga squar  im fuck 	OFF	OFF
rt jaxxstaxx   day  day pot  faggot	OFF	OFF
selenalinn jet trash bad see meant 	NOT	NOT
rt losthistori dc fri  bengali harlem readingconvo busboysandpoet  st saaltweet teachingchang thatwhichistold 	NOT	NOT
 unicorncowboy hisorraya ill trade one car drift browni	NOT	NOT
cdnballjunki jus wanna let know okc trash ibaka aint shit yall aint goin nowher without harden	OFF	NOT
boy bitch still aint got proper amount sleep 	OFF	NOT
feyenodi ja zo denkt ieder wel zijn zaken amp je mag mij noemen hoe je wilt ben namelijk erg voor vrijheid van meningsuit	OFF	NOT
rt rakwonogod lmaoo bitch 	OFF	OFF
da flow templ today fo nuttin dat jew wit funki hair tell subhuman tell aint mo human den monkey	OFF	OFF
rape ho ben lol	OFF	NOT
rt  thank ignor faggot im lock outsid  	OFF	OFF
rt mattsimonson oomf teeth quit  wbdyllon	NOT	NOT
rt marsasteenhoek  rtsamp ill take micamp say fuck right pussi 	OFF	NOT
alreadi know im buy mani bitch drink tonight ill never fuck life hit miss gotta take chanc	OFF	NOT
rt  rock bitch wearegolden beauti angel voic gaffeok	OFF	NOT
nicknam  tator tator tot tightey whitey whitey jr taylor whitey pant agent ti 	NOT	NOT
rt natalielynnn give bitch inch rather nine	OFF	NOT
  ghetto name 	NOT	NOT
rt iamkandiraven gotta abl keep bitch feet shell knee next nigga	OFF	NOT
rt emilyboomboom  man bitch comput realli cannot fuck compet	OFF	OFF
rt ashcrackk bitch bad island	OFF	OFF
rt achosenword rain showersamp weepi fogof soft lightamp cool touchof wild windthat carri music birdswho ceas soarthi 	NOT	NOT
karma bitch cant figur shit im	OFF	NOT
cassuhhhdee pussi	OFF	NOT
kaylaalaa ha bitch 	OFF	OFF
nd hoe kno im workin wit  aint talk bout gun im talk feel ya spine	OFF	NOT
countri boy hick lyfe white tee rebel flag	NOT	NOT
rottenstench tank lot dare mr pube love uncl tom 	OFF	NOT
themoeee bitch go shoot ball paint ole hobbi find ass	OFF	OFF
 oh realli that word u wanna see bout dont wanna hear u gonna want see bitch	OFF	NOT
dat nicca paper fuwop n da booth	OFF	NOT
rt bria hate bitch act like cant singl get need man ass	OFF	NOT
rt imneverchillin text ex bf fight like look cute today amp aint seen bitch 	OFF	NOT
got yo bitch dick whip	OFF	OFF
retweet spam faggot rt chickencoleman dick go 	OFF	OFF
 friggin red state pussi republican parent 	OFF	OFF
rejectedpeanutsspeci grape crackhead charli brown	NOT	NOT
mikebinth ram fag	OFF	OFF
hoe deal fri chicken groupon	OFF	NOT
makeup save alot bitch singl	OFF	NOT
bitch like world bitch dont nobodi even know yall togeth  nobodi hate	OFF	OFF
rt liltunechi pik taken biebz shout nig jerem roger 	OFF	NOT
say ya want im singl opportun dick ass pussi time ima take	OFF	OFF
 demolish huge bitch   care 	OFF	OFF
 yellow even better	NOT	NOT
get money aint worri hoe 	OFF	NOT
never seen asian chines bitch pregnant shit throught kid spawn like call duti 	OFF	OFF
rt   realmichaelkay much wife wet pussi want anoth dick big head	OFF	OFF
rt  bitch comment nigga pic like u   em thirst bucket back like 	OFF	NOT
tomcatstraight toung punch smelli turtl pussi	OFF	NOT
joke half broad brag good pussyhead game	OFF	OFF
lkxox exact shes bitch	OFF	NOT
rt  hoe aint loyal	OFF	NOT
wisdomstatur bitch coulda store look	OFF	OFF
that legal tackl faggot rt pprichhil serious 	OFF	OFF
  iont got  bitch thing like  im live life	OFF	NOT
dress like your gonna see bitch hate everyday 	OFF	OFF
dont use teeth hoe that childish	OFF	NOT
reason cheat show bitch kind dick girl get	OFF	OFF
rt nowthatsfresh eddi murphyth first celebr spot public durag white bitch monument duraghistoryweek 	OFF	NOT
rt  bitch mcconnel  parasit afford longer voteblu vote alisonforki	OFF	OFF
deeznutsdo wash butthol tongu littl faggot	OFF	OFF
 dyke 	OFF	NOT
straighten hair gonna long hoe gonna hate 	OFF	NOT
anyon want bring sweet tea parti thatd make bday perfect well cracker barrel 	NOT	NOT
lightskingawdd wish bae  got hoe tho	OFF	NOT
realli get upset lightskin friend anoth cute dark skin sidekicklik im suppos cute darki u hang wit 	OFF	OFF
bitch im u	OFF	NOT
rt  much coke charli sheen enough kill two half men guess	NOT	NOT
everi nigga make femal act like bitchthatsafact	OFF	OFF
rt howardrop dont like tweet belief jesus christ pleas respect dont mock make negat 	NOT	NOT
work today faggot pipetyson	OFF	OFF
rt renegadecowboy agre charli hes spot 	NOT	NOT
 rt shenikarobert shit hear might true might faker bitch told ya 	OFF	NOT
rt rubyfakhouri dis bitch  	OFF	NOT
rt cuteforfal cant wait wear warm fuzzi sweater  	NOT	OFF
rt   black bitch drive fav song come pt   golilstaci   	OFF	NOT
teacher hear talk  ear bitch	OFF	NOT
rt ljspagnoli isi jihadi terrorist post  tweet everi minut spread propaganda 	NOT	OFF
 rt mayaangeloufro beat pussi like snitch serv time state correct facil  year	OFF	NOT
jeffjam toddgunt cgoodwoman els teacher constant bitch pay	OFF	NOT
your irrelev bitch	OFF	OFF
bomb housethen fuck bitchal hail al qaeda	OFF	OFF
iamjayuno shuddup hoe	OFF	NOT
watch richi rich tveven want kick ghetto kidsshow yuh much money aint thang	NOT	NOT
helgasfishtal omg dont even know kimlau sq isi would likelook bird ran hill lol	NOT	NOT
let hoe make much	OFF	OFF
let white boy 	NOT	NOT
hoe tri  	OFF	NOT
honest im social hoe ill talk everybodi nowher said fuck suck trap	OFF	OFF
sound like god damn bear fell tree might time stop piss outsid  piss bucket bitch	OFF	OFF
rt jazzyblow cant never keep bitch caus put hoe	OFF	OFF
gullibl one rt reaganchanel peopl go colleg intent hoe k	OFF	NOT
order  chocol chip cooki amp bitch gave fri smh  couldnt even take shit back gon late work	OFF	NOT
rt sirbhil bitch love miley cyrus rihanna cuz speak everi girl inner hoe	OFF	NOT
fat bitch turnt ice cream gon lie would 	OFF	OFF
rt fukkitsbrittney austinbedsaul wise yet young thank listen bitch 	OFF	OFF
mom bitch much	OFF	OFF
rt amgllcceo die bad bitch walk yo funer  	OFF	NOT
beenslimm dont want one new bitch morph super playa see world	OFF	OFF
prettygrlrocki ugli dyke	OFF	NOT
 tedcruz ted cruzleaderlol lol lol lol lol omg lol lol lol lol lol funni ass rednecklol lol lol lol lol	OFF	NOT
rt dattrulyguy betray slit wrist 	NOT	NOT
know fat hoe big bone jus fat af 	OFF	OFF
rt smoothor nigga claim love pussi much yall yall champion sexual liber stigma 	OFF	NOT
iri bitch let borrow charger	OFF	NOT
dat mean u ugli hoe get fuck doggi style  pli hot nigga 	OFF	NOT
 lilith lee  hot blond teen fuck tender pussi  	OFF	OFF
inurselisa mailonlin see dis happen color man move  neighborhood aint sick fo  day	OFF	NOT
rememb standard becom cool againim gonna call lot stay quiet like bitch time	OFF	NOT
daretnzr know hoe aint right	OFF	NOT
expect good pussi good good pussi tampico drinker	OFF	NOT
your bad bitch put hand high everi girl room start wave hand around	OFF	NOT
need one dont want hoe 	OFF	OFF
anthonycumia pussi	OFF	NOT
bitch thirsti hella worri ig	OFF	OFF
somebodi couldv like aye man drop money nooooooo fuck broke faggot selfish bastard hate yall	OFF	OFF
blah blah idgaf bout crazi ass bitch	OFF	OFF
get someth close approxim full bird paradis yoga pose time make ragdol cosplay	NOT	NOT
fell asleep woke weird ass stare never seen beaner sleep	OFF	OFF
wyattnuckel  yeah nigga get bitch matt fuck gay shit	OFF	NOT
trust noneee bitch dont 	OFF	OFF
  mo bitch special ed darlen backatown  gn	OFF	NOT
hi charli eat leftov candi   revkahjc cantucimblond kacado 	NOT	NOT
rt terryisbett fav pic mean dm hoe	OFF	NOT
rt trentskiibabi  fuck nigga bitch man im use 	OFF	NOT
kampea well know like children murder kind weird would littl bitch twitter list	OFF	NOT
man wimp gotta drunk know damn well dont fw hoe 	OFF	OFF
 wccorosen bad optim royal dont twin take rosei color glass	NOT	NOT
omg rt masterbay yall ever met dyke didnt kid	OFF	NOT
yo bitch gaggin jet laggin	OFF	OFF
 dont em girl lol rt thelaurenway yall threesom girl eat pussi	OFF	NOT
pornandroidiphoneipadsexxxx  hiddencam  candid pussi shot hidden c 	OFF	NOT
rt craziestsex eat pussi look like  	OFF	NOT
pizza wing bitch	OFF	OFF
shefeelsdpayn callemgt bro swear god bout txt dex hoe	OFF	NOT
catch yo bitch send nude anoth nigga	OFF	NOT
bad bitch think ugli roach bitch think bad	OFF	OFF
lookin bitch probabl 	OFF	OFF
rt garveyb new sign mong kok protest site say fight democraci oppos communist futur 	NOT	NOT
gotta sell ugli   ugli bitch stuck  like bish 	OFF	OFF
wendydavistexa msnbc msm said block flight africa racist yea right id vote bitch gold digger	OFF	OFF
rt kxngtae nigga cheat girl stalk call hoe move talk bout gave quick	OFF	NOT
  ecliptik pussi	OFF	NOT
 peopl even get crush im like total  	OFF	NOT
 pussi feel 	OFF	NOT
eyebrow fleek ya pussi stink	OFF	OFF
bitch wanna like kim k fuck way rich dont work like get degre amp work desk job hoe	OFF	OFF
guy definit white trash	OFF	NOT
make wanna take thing slow cant even trust hoe	OFF	NOT
yall bitch wanna differ yall realli 	OFF	NOT
moniierozay shit sorri hoe	OFF	NOT
rt cuhcuhcuh pussi fartin u fuccin right cuh	OFF	NOT
freaki bitch hi	OFF	OFF
yanke ugh	NOT	NOT
rt stayliftedd anxieti bitch	OFF	OFF
teacher talm bout would make everi senior go da armi fa   bitch pleas meat ainnn doin uh damn thang	OFF	OFF
cheetahbluntz hoe  shhhhh	OFF	NOT
stu rape face faggot man im sick nigga	OFF	OFF
rt landontour nice babi bump bitch	OFF	OFF
yall hoe nasti let bodi hit eat yall smh	OFF	NOT
still hate bitch dmv californiadmv miser hoe	OFF	OFF
huffingtonpost dont bitch shoot sick whore	OFF	OFF
frustrat bitch 	NOT	OFF
bitch forehead hairlin lie amp approv shit  	OFF	OFF
kength nahh  whatev spook spic still dont like  good day	OFF	OFF
genuinemitzi nonvict fag	OFF	OFF
xloyaltom  bitch im sale everi weekend 	OFF	NOT
nigga payback bitch	OFF	NOT
nigga step still tryna get back day kinda pussi lol	OFF	NOT
rt  bitch tri funni  get beat real quick	OFF	NOT
longbongchri dont see ud get pussi u pussi	OFF	NOT
