text	labels	predictions
confessgt degenerateartist rebelsci walrus sneak pussi nightgt artist paint wife bastardsgt	OFF	OFF
ugh im littl bitch 	OFF	OFF
greghillwaaf new showthursday jinxi broadcast moon made chunki blue chees know	NOT	NOT
rt iammrechol eat pussi dont eat veget	OFF	NOT
rt  go take trash darkskin nigga stole damn garbag	OFF	OFF
yooocali let hang fag	OFF	NOT
good gravedigg charli brown spookybroadway midnight	NOT	NOT
rt juicedbal scare pepper spray bitchhand gentl rest fanni pack	OFF	OFF
rt tupactaughtmeh  somebodi find bitch amp fuck aint good dick fuck fat nigga 	OFF	OFF
nyjusdntgaf what nigger 	OFF	OFF
huffingtonpost im american dont give  shit beaner ship beaner back	OFF	OFF
rt hiimanasshol  victoriafina   low key miss 	OFF	NOT
 fuck look like ho look like yes ya look like  	OFF	OFF
harrydillema svenstweet wltrrr vraag svenhij denkt hoe lichter van kleur hoe beter het morel kompa werkt ik ben kleurenblind 	OFF	NOT
rt dfkinlop even young age hoe aint loyal 	OFF	NOT
fullawhit rt wey went job interview high bitch straight stank like dank haha eye red hoe	OFF	OFF
look look like give fuck half fuck squar root fuck slope fuck zero	OFF	OFF
rt iceteaa hoe yall chase want 	OFF	NOT
pleas tell bitch im subbin ik one fagg fuck lame shit im block would lol	OFF	OFF
dont tell ryan tannehil better dogshit alex smith trash ass fuck	OFF	OFF
bussin bitch gwale gwala	OFF	OFF
major trash anyway	NOT	OFF
chanelisabeth cuz ur bird bitch	OFF	OFF
kiefferjason go hurt bitch ass feel	OFF	OFF
riananewman  browni tonight kind	NOT	NOT
keiveeb yellow shirt hat turnt da side	NOT	NOT
shrug mayb canadian bitch thing	OFF	OFF
nigga made rt htownsnunu nigga made  best rider goe blaxican	OFF	OFF
step horribl bitch went straight dvd 	OFF	OFF
rt jimmccloskey hawkey aveng hes pussi	OFF	NOT
idk nigga jus went better find food becom real life 	OFF	OFF
join crew bitch	OFF	OFF
rt tyleryost guy best brownboyu   alexiscarfield ciciphi love nig nog indyfam	OFF	NOT
 bet hes starbuck queer	OFF	NOT
swing rt callherebbi realli dont like woman old hag ass bitch	OFF	OFF
rt  rumour boy tour around world otra tour end ukireland welcom 	NOT	NOT
rt ripalmighti  stupid bitch cant handl john	OFF	OFF
rt  drrrruuuu victoriafina ayyy fag	OFF	NOT
hold ghetto label endors vodka brand rum silli day shivermetimb	NOT	NOT
carlavanderwa jaymaroley amp al je syri tweet volg partisangirl maar zij komt er vandaan amp zal je preci uitleggen hoe wat	NOT	NOT
wow cuzin dont like lil snupe niggah trippin	OFF	OFF
hate bitch wear fake ass ray ban theyr  stop cheap	OFF	OFF
even liber humili charli  claim gop back slaveri  hot air 	NOT	NOT
rt  girl ignor text messag get bother give bitch attent	OFF	OFF
sone yall bitch need morn glori milk bath 	OFF	OFF
 bitch drunk nah	OFF	OFF
wallah dumb bitch dream fuck lotteri wake earli play fuck hoe	OFF	OFF
man talk em rt  cours noth wrong  like trash food	NOT	OFF
sound like hoe	OFF	NOT
seasid smell like stank ass pussi 	OFF	OFF
crack whip cracker	OFF	NOT
hillbilli thought ever thing way one time one audienc therefor must way alway	NOT	NOT
rt thatboyado tonykivarki  lmao yall fag 	OFF	NOT
rt netflix here first look charli cox matt murdock marvel daredevil netflix nycc 	NOT	NOT
rt sammylightn silenc  bitch dont make sound	OFF	OFF
fuck retard	OFF	OFF
rt nerdistdotcom forget typic graduat speech charli day manag hilari inspir  mifvotd 	NOT	NOT
heydenbunsyolo  birdlovin yea nativ black proud bitch	OFF	OFF
 ha lol like selena horni bitch lol	OFF	OFF
 iamkiddphila  marcus bitch ass heartofahustlah aint loyal team hop ass  	OFF	OFF
rhydsherrrrrr shoulda came bird man shit lit	OFF	OFF
 lifestyl raw dog one magnum put dickhead hole cumin pussi lip	OFF	OFF
realskipbayless man wilson  black qb win chip talkn trash talk shine russel	NOT	OFF
lmfao straight retard shit	OFF	OFF
way fuck would think love bitch	OFF	OFF
sinai jihadi group behead  accus spi jew  via breitbartnew	NOT	NOT
blackchiquitita wow rt thatmanpalm im lost buttcheek pierc  yeah shes hoe	OFF	OFF
rt whiskeyqueeen nigga aint shit hoe dick	OFF	OFF
 jetsandaswish faggot bitch 	OFF	OFF
 waaaaittt niggah holllllup  niggah come town start wifen old slut  	OFF	OFF
nicca need time  bepati	OFF	NOT
lol benghazi hear prove noth republican care take pbo foxnew teabagg	NOT	NOT
 imma pull eat pussi 	OFF	NOT
rt stephmcmahon sign checkpoint charli well known cross point east west berlin  	NOT	NOT
ive seen everi episod scrub ever sens first episod niggah	OFF	OFF
club everi weekend leav child babi momma dont wanna hear bitch child support 	OFF	OFF
stay poon bitch	OFF	OFF
hun hun nicca letsgetit	OFF	NOT
dont know what stress midterm flappi bird	NOT	NOT
lexilanxon ratchet white trash	OFF	OFF
elizbian bitch like women	OFF	OFF
 freemolli voiceofdstreetz  bitch fukkin wicha fuck nigga squar  im fuck 	OFF	OFF
rt jaxxstaxx   day  day pot  faggot	OFF	OFF
selenalinn jet trash bad see meant 	NOT	OFF
rt losthistori dc fri  bengali harlem readingconvo busboysandpoet  st saaltweet teachingchang thatwhichistold 	NOT	NOT
 unicorncowboy hisorraya ill trade one car drift browni	NOT	NOT
cdnballjunki jus wanna let know okc trash ibaka aint shit yall aint goin nowher without harden	OFF	OFF
boy bitch still aint got proper amount sleep 	OFF	OFF
feyenodi ja zo denkt ieder wel zijn zaken amp je mag mij noemen hoe je wilt ben namelijk erg voor vrijheid van meningsuit	OFF	NOT
rt rakwonogod lmaoo bitch 	OFF	OFF
da flow templ today fo nuttin dat jew wit funki hair tell subhuman tell aint mo human den monkey	OFF	OFF
rape ho ben lol	OFF	NOT
rt  thank ignor faggot im lock outsid  	OFF	OFF
rt mattsimonson oomf teeth quit  wbdyllon	NOT	NOT
rt marsasteenhoek  rtsamp ill take micamp say fuck right pussi 	OFF	OFF
alreadi know im buy mani bitch drink tonight ill never fuck life hit miss gotta take chanc	OFF	OFF
rt  rock bitch wearegolden beauti angel voic gaffeok	OFF	OFF
nicknam  tator tator tot tightey whitey whitey jr taylor whitey pant agent ti 	NOT	NOT
rt natalielynnn give bitch inch rather nine	OFF	OFF
  ghetto name 	NOT	NOT
rt iamkandiraven gotta abl keep bitch feet shell knee next nigga	OFF	OFF
rt emilyboomboom  man bitch comput realli cannot fuck compet	OFF	OFF
rt ashcrackk bitch bad island	OFF	OFF
rt achosenword rain showersamp weepi fogof soft lightamp cool touchof wild windthat carri music birdswho ceas soarthi 	NOT	NOT
karma bitch cant figur shit im	OFF	OFF
cassuhhhdee pussi	OFF	NOT
kaylaalaa ha bitch 	OFF	OFF
nd hoe kno im workin wit  aint talk bout gun im talk feel ya spine	OFF	NOT
countri boy hick lyfe white tee rebel flag	NOT	NOT
rottenstench tank lot dare mr pube love uncl tom 	OFF	NOT
themoeee bitch go shoot ball paint ole hobbi find ass	OFF	OFF
 oh realli that word u wanna see bout dont wanna hear u gonna want see bitch	OFF	OFF
dat nicca paper fuwop n da booth	OFF	NOT
rt bria hate bitch act like cant singl get need man ass	OFF	OFF
rt imneverchillin text ex bf fight like look cute today amp aint seen bitch 	OFF	OFF
got yo bitch dick whip	OFF	OFF
retweet spam faggot rt chickencoleman dick go 	OFF	OFF
 friggin red state pussi republican parent 	OFF	OFF
rejectedpeanutsspeci grape crackhead charli brown	NOT	NOT
mikebinth ram fag	OFF	NOT
hoe deal fri chicken groupon	OFF	NOT
makeup save alot bitch singl	OFF	OFF
bitch like world bitch dont nobodi even know yall togeth  nobodi hate	OFF	OFF
rt liltunechi pik taken biebz shout nig jerem roger 	OFF	NOT
say ya want im singl opportun dick ass pussi time ima take	OFF	OFF
 demolish huge bitch   care 	OFF	OFF
 yellow even better	NOT	NOT
get money aint worri hoe 	OFF	NOT
never seen asian chines bitch pregnant shit throught kid spawn like call duti 	OFF	OFF
rt   realmichaelkay much wife wet pussi want anoth dick big head	OFF	OFF
rt  bitch comment nigga pic like u   em thirst bucket back like 	OFF	OFF
tomcatstraight toung punch smelli turtl pussi	OFF	NOT
joke half broad brag good pussyhead game	OFF	OFF
lkxox exact shes bitch	OFF	OFF
rt  hoe aint loyal	OFF	NOT
wisdomstatur bitch coulda store look	OFF	OFF
that legal tackl faggot rt pprichhil serious 	OFF	OFF
  iont got  bitch thing like  im live life	OFF	OFF
dress like your gonna see bitch hate everyday 	OFF	OFF
dont use teeth hoe that childish	OFF	OFF
reason cheat show bitch kind dick girl get	OFF	OFF
rt nowthatsfresh eddi murphyth first celebr spot public durag white bitch monument duraghistoryweek 	OFF	OFF
rt  bitch mcconnel  parasit afford longer voteblu vote alisonforki	OFF	OFF
deeznutsdo wash butthol tongu littl faggot	OFF	OFF
 dyke 	OFF	NOT
straighten hair gonna long hoe gonna hate 	OFF	NOT
anyon want bring sweet tea parti thatd make bday perfect well cracker barrel 	NOT	NOT
lightskingawdd wish bae  got hoe tho	OFF	NOT
realli get upset lightskin friend anoth cute dark skin sidekicklik im suppos cute darki u hang wit 	OFF	NOT
bitch im u	OFF	OFF
rt  much coke charli sheen enough kill two half men guess	NOT	NOT
everi nigga make femal act like bitchthatsafact	OFF	OFF
rt howardrop dont like tweet belief jesus christ pleas respect dont mock make negat 	NOT	NOT
work today faggot pipetyson	OFF	OFF
rt renegadecowboy agre charli hes spot 	NOT	NOT
 rt shenikarobert shit hear might true might faker bitch told ya 	OFF	OFF
rt rubyfakhouri dis bitch  	OFF	OFF
rt cuteforfal cant wait wear warm fuzzi sweater  	NOT	NOT
rt   black bitch drive fav song come pt   golilstaci   	OFF	OFF
teacher hear talk  ear bitch	OFF	OFF
rt ljspagnoli isi jihadi terrorist post  tweet everi minut spread propaganda 	NOT	NOT
 rt mayaangeloufro beat pussi like snitch serv time state correct facil  year	OFF	NOT
jeffjam toddgunt cgoodwoman els teacher constant bitch pay	OFF	OFF
your irrelev bitch	OFF	OFF
bomb housethen fuck bitchal hail al qaeda	OFF	OFF
iamjayuno shuddup hoe	OFF	NOT
watch richi rich tveven want kick ghetto kidsshow yuh much money aint thang	NOT	OFF
helgasfishtal omg dont even know kimlau sq isi would likelook bird ran hill lol	NOT	NOT
let hoe make much	OFF	NOT
let white boy 	NOT	OFF
hoe tri  	OFF	NOT
honest im social hoe ill talk everybodi nowher said fuck suck trap	OFF	OFF
sound like god damn bear fell tree might time stop piss outsid  piss bucket bitch	OFF	OFF
rt jazzyblow cant never keep bitch caus put hoe	OFF	OFF
gullibl one rt reaganchanel peopl go colleg intent hoe k	OFF	NOT
order  chocol chip cooki amp bitch gave fri smh  couldnt even take shit back gon late work	OFF	OFF
rt sirbhil bitch love miley cyrus rihanna cuz speak everi girl inner hoe	OFF	OFF
fat bitch turnt ice cream gon lie would 	OFF	OFF
rt fukkitsbrittney austinbedsaul wise yet young thank listen bitch 	OFF	OFF
mom bitch much	OFF	OFF
rt amgllcceo die bad bitch walk yo funer  	OFF	OFF
beenslimm dont want one new bitch morph super playa see world	OFF	OFF
prettygrlrocki ugli dyke	OFF	NOT
 tedcruz ted cruzleaderlol lol lol lol lol omg lol lol lol lol lol funni ass rednecklol lol lol lol lol	OFF	OFF
rt dattrulyguy betray slit wrist 	NOT	OFF
know fat hoe big bone jus fat af 	OFF	OFF
rt smoothor nigga claim love pussi much yall yall champion sexual liber stigma 	OFF	OFF
iri bitch let borrow charger	OFF	OFF
dat mean u ugli hoe get fuck doggi style  pli hot nigga 	OFF	OFF
 lilith lee  hot blond teen fuck tender pussi  	OFF	OFF
inurselisa mailonlin see dis happen color man move  neighborhood aint sick fo  day	OFF	OFF
rememb standard becom cool againim gonna call lot stay quiet like bitch time	OFF	OFF
daretnzr know hoe aint right	OFF	NOT
expect good pussi good good pussi tampico drinker	OFF	NOT
your bad bitch put hand high everi girl room start wave hand around	OFF	OFF
need one dont want hoe 	OFF	NOT
anthonycumia pussi	OFF	NOT
bitch thirsti hella worri ig	OFF	OFF
somebodi couldv like aye man drop money nooooooo fuck broke faggot selfish bastard hate yall	OFF	OFF
blah blah idgaf bout crazi ass bitch	OFF	OFF
get someth close approxim full bird paradis yoga pose time make ragdol cosplay	NOT	NOT
fell asleep woke weird ass stare never seen beaner sleep	OFF	OFF
wyattnuckel  yeah nigga get bitch matt fuck gay shit	OFF	OFF
trust noneee bitch dont 	OFF	OFF
  mo bitch special ed darlen backatown  gn	OFF	OFF
hi charli eat leftov candi   revkahjc cantucimblond kacado 	NOT	NOT
rt terryisbett fav pic mean dm hoe	OFF	NOT
rt trentskiibabi  fuck nigga bitch man im use 	OFF	OFF
kampea well know like children murder kind weird would littl bitch twitter list	OFF	OFF
man wimp gotta drunk know damn well dont fw hoe 	OFF	OFF
 wccorosen bad optim royal dont twin take rosei color glass	NOT	NOT
omg rt masterbay yall ever met dyke didnt kid	OFF	OFF
yo bitch gaggin jet laggin	OFF	OFF
 dont em girl lol rt thelaurenway yall threesom girl eat pussi	OFF	NOT
pornandroidiphoneipadsexxxx  hiddencam  candid pussi shot hidden c 	OFF	NOT
rt craziestsex eat pussi look like  	OFF	NOT
pizza wing bitch	OFF	OFF
shefeelsdpayn callemgt bro swear god bout txt dex hoe	OFF	NOT
catch yo bitch send nude anoth nigga	OFF	OFF
bad bitch think ugli roach bitch think bad	OFF	OFF
lookin bitch probabl 	OFF	OFF
rt garveyb new sign mong kok protest site say fight democraci oppos communist futur 	NOT	NOT
gotta sell ugli   ugli bitch stuck  like bish 	OFF	OFF
wendydavistexa msnbc msm said block flight africa racist yea right id vote bitch gold digger	OFF	OFF
rt kxngtae nigga cheat girl stalk call hoe move talk bout gave quick	OFF	OFF
  ecliptik pussi	OFF	NOT
 peopl even get crush im like total  	OFF	NOT
 pussi feel 	OFF	NOT
eyebrow fleek ya pussi stink	OFF	NOT
bitch wanna like kim k fuck way rich dont work like get degre amp work desk job hoe	OFF	OFF
guy definit white trash	OFF	OFF
make wanna take thing slow cant even trust hoe	OFF	NOT
yall bitch wanna differ yall realli 	OFF	OFF
moniierozay shit sorri hoe	OFF	OFF
rt cuhcuhcuh pussi fartin u fuccin right cuh	OFF	NOT
freaki bitch hi	OFF	OFF
yanke ugh	NOT	NOT
rt stayliftedd anxieti bitch	OFF	OFF
teacher talm bout would make everi senior go da armi fa   bitch pleas meat ainnn doin uh damn thang	OFF	OFF
cheetahbluntz hoe  shhhhh	OFF	NOT
stu rape face faggot man im sick nigga	OFF	OFF
rt landontour nice babi bump bitch	OFF	OFF
yall hoe nasti let bodi hit eat yall smh	OFF	NOT
still hate bitch dmv californiadmv miser hoe	OFF	OFF
huffingtonpost dont bitch shoot sick whore	OFF	OFF
frustrat bitch 	NOT	OFF
bitch forehead hairlin lie amp approv shit  	OFF	OFF
kength nahh  whatev spook spic still dont like  good day	OFF	NOT
genuinemitzi nonvict fag	OFF	NOT
xloyaltom  bitch im sale everi weekend 	OFF	OFF
nigga payback bitch	OFF	OFF
nigga step still tryna get back day kinda pussi lol	OFF	OFF
rt  bitch tri funni  get beat real quick	OFF	OFF
longbongchri dont see ud get pussi u pussi	OFF	NOT
rt strapdafool naw deez aint  hoe u gota add  mo 	OFF	NOT
preach rt poonsoak ugli girl way go man nobodi got time pretti hoe	OFF	NOT
say hoe ou even im hoe tell em	OFF	NOT
dumb berk drive circl town bright yellow cycl music blare  	NOT	OFF
rt  peopl say colour 	NOT	NOT
rt ygaddi obama bitch	OFF	OFF
rt aianhangov girl suck dick somehow dude get head dude fuck bad bitch yet ugli girl get 	OFF	OFF
rt suicidegawd nigga  get hug toi got hoe b  	OFF	OFF
thank scare absolut fuck flatfoot look like pussi fuck jerk	OFF	OFF
worri bout hoe cuz hoe aint worri bout anoth hoe	OFF	NOT
rt antglizzygg tell bitch im nigga	OFF	OFF
theseanyv subtweet use hashtag oomf what differ p jk jerkin yo dick ya nigger faggot	OFF	OFF
mani peopl claim slipperi slope absolut one said slipperi slope argument paranoid delusion tcot	NOT	OFF
 dont fall love  bestadvic	OFF	NOT
lllexiss  parhambryc  lil pussi didnt dm back hmm	OFF	NOT
 ima young rich niggah tryna fuck niggah bitch  ex rat naybahood fuckin bitch   	OFF	OFF
moneydriven u argu ugli bitch twitter	OFF	OFF
zuko get bitch	OFF	OFF
rt commonwhitegiri hide favorit snack famili bc your selfish bitch	OFF	OFF
 your bitch	OFF	OFF
lmfao rt trishaann twerk somewher america hov say twerk twerk bitch	OFF	OFF
 scroll tl ol sick ass bitch	OFF	OFF
rt osoplain soup much better enough cracker crumbl make casserol	NOT	NOT
man run game aint hoe fuck alex dont even need bitch ass	OFF	OFF
aint noth good head pussi curl yah toe 	OFF	OFF
rt tiffnasti lmaoooooo rt weedcloudz cuddl im slide someth thick pussi warn	OFF	NOT
tonipmus woahh ahha rememb charli chocol factori think kill luci think abbi	NOT	NOT
gon start mess tri break man home  rack ill kill hoe breezi fam	OFF	OFF
dese niggaz dat guala shit 	OFF	OFF
know im hillbilli anyth better big pot bean cornbread littl hot sauc top	NOT	NOT
let go hoosier iubb  	NOT	NOT
xpriceless bitch take dat shit imediat	OFF	OFF
think your godfath maddiston lol your fuck wee bitch man youv got problem come mine al snap ur spine	OFF	OFF
rt briannafbabi good girl take  month move hoe jump nigga nigga dont argu 	OFF	OFF
read ut sexual assault case take back  collegeil never forget walk would say dont run train hoesstraight troubl	OFF	NOT
anggxo get twitter fag	OFF	OFF
 asshat cair call islamophob would say guilti fuck pass bacon  tcot	OFF	OFF
rt dixiealley tonyjrodriguez wolfvanhalen fob fan know fuck fatti poor argument anyth 	OFF	OFF
shake bear  aka two redneck sex dead bear	OFF	OFF
dont give singl shit wear suit white cotton sock go assum function retard	OFF	OFF
 fuck right pussi  wish dude 	OFF	OFF
deztini session need lmao jk girl good yob lol 	NOT	NOT
freak hoe got sever	OFF	OFF
carter need shut fuck fuck bitch ass alway tri start shit	OFF	OFF
cant handl bitch elbow fat	OFF	OFF
rt iowahawkblog call player pussi hes sidelin concuss low class trash talk might 	OFF	NOT
rt menshumor one man trash anoth man girlfriend	OFF	OFF
 babi momma bitch wife like pac u need thug ya life	OFF	OFF
bitch fuck hologram doe	OFF	OFF
